# train_loss,train_accuracy
7.180120348930358887e-01,6.399999856948852539e-01
7.328511476516723633e-01,5.400000214576721191e-01
7.356148362159729004e-01,5.000000000000000000e-01
7.340465784072875977e-01,4.799999892711639404e-01
7.737883925437927246e-01,4.000000059604644775e-01
7.179042696952819824e-01,5.400000214576721191e-01
7.315051555633544922e-01,5.600000023841857910e-01
7.247276902198791504e-01,5.400000214576721191e-01
7.164700031280517578e-01,5.400000214576721191e-01
7.244473099708557129e-01,5.600000023841857910e-01
7.262913584709167480e-01,5.799999833106994629e-01
7.221631407737731934e-01,6.399999856948852539e-01
7.367109656333923340e-01,5.000000000000000000e-01
7.047075629234313965e-01,6.800000071525573730e-01
7.170492410659790039e-01,5.400000214576721191e-01
6.891829371452331543e-01,6.999999880790710449e-01
7.269262075424194336e-01,5.199999809265136719e-01
7.552596330642700195e-01,4.000000059604644775e-01
7.070031166076660156e-01,5.400000214576721191e-01
7.070804834365844727e-01,5.400000214576721191e-01
6.900807619094848633e-01,6.600000262260437012e-01
7.260875701904296875e-01,5.000000000000000000e-01
7.287862896919250488e-01,5.400000214576721191e-01
7.293721437454223633e-01,5.600000023841857910e-01
6.992554068565368652e-01,6.600000262260437012e-01
6.993371248245239258e-01,6.600000262260437012e-01
7.082041501998901367e-01,6.000000238418579102e-01
7.161000967025756836e-01,6.000000238418579102e-01
7.290805578231811523e-01,5.199999809265136719e-01
6.748275160789489746e-01,6.800000071525573730e-01
7.056232690811157227e-01,6.200000047683715820e-01
7.072645425796508789e-01,6.200000047683715820e-01
6.977902054786682129e-01,6.600000262260437012e-01
7.562056779861450195e-01,4.000000059604644775e-01
6.874035596847534180e-01,6.999999880790710449e-01
6.651678085327148438e-01,6.600000262260437012e-01
6.934466361999511719e-01,6.399999856948852539e-01
7.081462740898132324e-01,5.799999833106994629e-01
7.208291292190551758e-01,5.400000214576721191e-01
7.222702503204345703e-01,6.000000238418579102e-01
6.792089343070983887e-01,6.600000262260437012e-01
6.920589208602905273e-01,6.399999856948852539e-01
6.926394104957580566e-01,6.399999856948852539e-01
7.231343984603881836e-01,6.399999856948852539e-01
7.331155538558959961e-01,5.400000214576721191e-01
6.425683498382568359e-01,6.999999880790710449e-01
6.856479644775390625e-01,6.800000071525573730e-01
6.770161390304565430e-01,6.399999856948852539e-01
6.831046938896179199e-01,6.600000262260437012e-01
7.819017171859741211e-01,4.000000059604644775e-01
6.701396703720092773e-01,6.999999880790710449e-01
6.415249109268188477e-01,6.999999880790710449e-01
6.849500536918640137e-01,6.399999856948852539e-01
6.861593723297119141e-01,6.200000047683715820e-01
7.448205351829528809e-01,5.400000214576721191e-01
7.101032733917236328e-01,5.400000214576721191e-01
6.498649120330810547e-01,6.999999880790710449e-01
6.778916120529174805e-01,6.399999856948852539e-01
6.828400492668151855e-01,6.600000262260437012e-01
7.376844882965087891e-01,5.600000023841857910e-01
7.415665388107299805e-01,5.799999833106994629e-01
6.227368116378784180e-01,7.200000286102294922e-01
6.781466603279113770e-01,6.800000071525573730e-01
6.652935147285461426e-01,6.600000262260437012e-01
6.838448047637939453e-01,6.999999880790710449e-01
7.757934927940368652e-01,4.399999976158142090e-01
6.681274175643920898e-01,6.399999856948852539e-01
6.410520076751708984e-01,6.399999856948852539e-01
6.735036969184875488e-01,6.600000262260437012e-01
6.632725000381469727e-01,6.999999880790710449e-01
7.646366953849792480e-01,5.000000000000000000e-01
7.167923450469970703e-01,5.400000214576721191e-01
6.241590380668640137e-01,7.400000095367431641e-01
6.798141598701477051e-01,6.200000047683715820e-01
6.742557883262634277e-01,6.800000071525573730e-01
7.255002856254577637e-01,5.600000023841857910e-01
7.461393475532531738e-01,5.600000023841857910e-01
6.270677447319030762e-01,6.800000071525573730e-01
6.869349479675292969e-01,6.200000047683715820e-01
6.417363286018371582e-01,6.800000071525573730e-01
6.898199319839477539e-01,6.600000262260437012e-01
7.611411213874816895e-01,5.000000000000000000e-01
6.704001426696777344e-01,6.600000262260437012e-01
6.491839885711669922e-01,6.600000262260437012e-01
6.415225267410278320e-01,7.200000286102294922e-01
6.732399463653564453e-01,6.399999856948852539e-01
7.679362297058105469e-01,5.000000000000000000e-01
7.078254818916320801e-01,5.799999833106994629e-01
6.056825518608093262e-01,7.799999713897705078e-01
6.965934634208679199e-01,5.600000023841857910e-01
6.592940688133239746e-01,6.999999880790710449e-01
7.406924962997436523e-01,5.400000214576721191e-01
7.213390469551086426e-01,6.200000047683715820e-01
6.358150839805603027e-01,6.999999880790710449e-01
6.833285689353942871e-01,6.000000238418579102e-01
6.597173810005187988e-01,6.399999856948852539e-01
6.838278770446777344e-01,6.600000262260437012e-01
7.513751387596130371e-01,5.600000023841857910e-01
6.582598686218261719e-01,6.999999880790710449e-01
6.580818891525268555e-01,6.600000262260437012e-01
6.521872878074645996e-01,6.999999880790710449e-01
6.623796224594116211e-01,6.399999856948852539e-01
7.544680237770080566e-01,5.199999809265136719e-01
6.901643872261047363e-01,6.200000047683715820e-01
5.975731015205383301e-01,8.000000119209289551e-01
6.999324560165405273e-01,5.799999833106994629e-01
6.685131192207336426e-01,6.200000047683715820e-01
7.231029272079467773e-01,6.399999856948852539e-01
7.102605104446411133e-01,6.200000047683715820e-01
6.305248737335205078e-01,7.400000095367431641e-01
6.718238592147827148e-01,6.000000238418579102e-01
6.596894264221191406e-01,6.800000071525573730e-01
6.959813833236694336e-01,5.199999809265136719e-01
7.481323480606079102e-01,5.400000214576721191e-01
6.611705422401428223e-01,6.600000262260437012e-01
6.725260615348815918e-01,6.600000262260437012e-01
6.778320074081420898e-01,6.200000047683715820e-01
6.630123853683471680e-01,6.999999880790710449e-01
7.534677386283874512e-01,5.199999809265136719e-01
6.993274688720703125e-01,6.800000071525573730e-01
6.227643489837646484e-01,7.400000095367431641e-01
6.707687973976135254e-01,6.999999880790710449e-01
6.627435088157653809e-01,6.800000071525573730e-01
7.156609892845153809e-01,6.000000238418579102e-01
6.937893033027648926e-01,6.000000238418579102e-01
6.741688847541809082e-01,6.600000262260437012e-01
6.780103445053100586e-01,6.000000238418579102e-01
6.501710414886474609e-01,6.600000262260437012e-01
6.865096688270568848e-01,6.200000047683715820e-01
7.838762998580932617e-01,5.000000000000000000e-01
6.419264674186706543e-01,7.200000286102294922e-01
6.675019860267639160e-01,6.999999880790710449e-01
6.518930792808532715e-01,6.600000262260437012e-01
6.629018783569335938e-01,6.999999880790710449e-01
7.634503841400146484e-01,4.799999892711639404e-01
6.687403321266174316e-01,6.399999856948852539e-01
6.249228119850158691e-01,6.999999880790710449e-01
6.595877408981323242e-01,6.999999880790710449e-01
6.739925146102905273e-01,5.799999833106994629e-01
7.229027152061462402e-01,6.000000238418579102e-01
6.858433485031127930e-01,5.799999833106994629e-01
6.567979454994201660e-01,6.399999856948852539e-01
6.661252379417419434e-01,6.000000238418579102e-01
6.529595851898193359e-01,6.999999880790710449e-01
6.897600889205932617e-01,6.600000262260437012e-01
7.203337550163269043e-01,5.799999833106994629e-01
6.311792731285095215e-01,6.999999880790710449e-01
6.780941486358642578e-01,6.600000262260437012e-01
6.424981951713562012e-01,6.800000071525573730e-01
6.709910035133361816e-01,6.800000071525573730e-01
7.591323852539062500e-01,5.000000000000000000e-01
6.327797174453735352e-01,7.400000095367431641e-01
6.308467984199523926e-01,6.800000071525573730e-01
6.512888669967651367e-01,7.200000286102294922e-01
6.671335697174072266e-01,6.800000071525573730e-01
7.052243351936340332e-01,6.000000238418579102e-01
6.825629472732543945e-01,6.000000238418579102e-01
6.488854289054870605e-01,7.200000286102294922e-01
6.693174839019775391e-01,6.000000238418579102e-01
6.443650722503662109e-01,7.200000286102294922e-01
7.085316777229309082e-01,5.600000023841857910e-01
7.387796044349670410e-01,5.799999833106994629e-01
6.056911349296569824e-01,7.200000286102294922e-01
6.958100199699401855e-01,6.399999856948852539e-01
6.610162258148193359e-01,6.200000047683715820e-01
6.737227439880371094e-01,6.800000071525573730e-01
7.518272399902343750e-01,5.000000000000000000e-01
6.552975177764892578e-01,7.200000286102294922e-01
6.401330828666687012e-01,6.600000262260437012e-01
6.532922387123107910e-01,7.400000095367431641e-01
6.654397845268249512e-01,6.800000071525573730e-01
7.335101962089538574e-01,5.600000023841857910e-01
7.006319165229797363e-01,5.799999833106994629e-01
6.538291573524475098e-01,7.200000286102294922e-01
6.588786840438842773e-01,6.399999856948852539e-01
6.516624689102172852e-01,6.200000047683715820e-01
7.433367371559143066e-01,5.000000000000000000e-01
7.417631149291992188e-01,5.600000023841857910e-01
5.941880345344543457e-01,7.200000286102294922e-01
6.964313387870788574e-01,6.000000238418579102e-01
6.580097675323486328e-01,6.200000047683715820e-01
6.604471802711486816e-01,7.200000286102294922e-01
7.568683028221130371e-01,5.400000214576721191e-01
6.593466997146606445e-01,6.600000262260437012e-01
6.319791078567504883e-01,7.200000286102294922e-01
6.526123285293579102e-01,6.800000071525573730e-01
6.551585793495178223e-01,6.399999856948852539e-01
7.419887185096740723e-01,5.600000023841857910e-01
6.886690258979797363e-01,5.799999833106994629e-01
6.440573334693908691e-01,7.200000286102294922e-01
6.621680855751037598e-01,6.200000047683715820e-01
6.486771702766418457e-01,6.600000262260437012e-01
7.320209145545959473e-01,6.000000238418579102e-01
7.302746176719665527e-01,6.000000238418579102e-01
6.052111387252807617e-01,7.200000286102294922e-01
6.770688295364379883e-01,6.200000047683715820e-01
6.490520238876342773e-01,6.600000262260437012e-01
6.572815179824829102e-01,6.800000071525573730e-01
7.381127476692199707e-01,5.400000214576721191e-01
6.697299480438232422e-01,6.200000047683715820e-01
6.424990892410278320e-01,6.999999880790710449e-01
6.455004215240478516e-01,6.600000262260437012e-01
6.635242700576782227e-01,6.399999856948852539e-01
7.467768192291259766e-01,5.400000214576721191e-01
6.853651404380798340e-01,6.000000238418579102e-01
6.228929162025451660e-01,7.599999904632568359e-01
6.686911582946777344e-01,6.000000238418579102e-01
6.462314128875732422e-01,7.200000286102294922e-01
7.194253206253051758e-01,6.399999856948852539e-01
7.249903082847595215e-01,5.600000023841857910e-01
6.285814046859741211e-01,7.200000286102294922e-01
6.692934632301330566e-01,6.200000047683715820e-01
6.168226003646850586e-01,7.400000095367431641e-01
6.721549034118652344e-01,6.600000262260437012e-01
7.276597619056701660e-01,5.600000023841857910e-01
6.674813628196716309e-01,6.600000262260437012e-01
6.449406743049621582e-01,6.600000262260437012e-01
6.273488402366638184e-01,7.200000286102294922e-01
6.658893227577209473e-01,6.000000238418579102e-01
7.465959787368774414e-01,5.400000214576721191e-01
6.931403875350952148e-01,5.600000023841857910e-01
5.941109657287597656e-01,8.199999928474426270e-01
6.854794621467590332e-01,5.799999833106994629e-01
6.382339596748352051e-01,6.800000071525573730e-01
7.198406457901000977e-01,6.200000047683715820e-01
7.151053547859191895e-01,6.200000047683715820e-01
6.377457976341247559e-01,6.800000071525573730e-01
6.518167853355407715e-01,6.800000071525573730e-01
6.495984792709350586e-01,6.600000262260437012e-01
6.523140668869018555e-01,6.600000262260437012e-01
7.360942959785461426e-01,5.600000023841857910e-01
6.476370692253112793e-01,6.999999880790710449e-01
6.498962640762329102e-01,6.800000071525573730e-01
6.290999650955200195e-01,7.200000286102294922e-01
6.432887911796569824e-01,6.000000238418579102e-01
7.565994858741760254e-01,5.400000214576721191e-01
6.706436872482299805e-01,6.399999856948852539e-01
5.934824943542480469e-01,7.799999713897705078e-01
6.919953227043151855e-01,5.600000023841857910e-01
6.270676255226135254e-01,7.200000286102294922e-01
7.313367724418640137e-01,5.600000023841857910e-01
6.750078797340393066e-01,6.000000238418579102e-01
6.459715366363525391e-01,6.999999880790710449e-01
6.551176905632019043e-01,6.800000071525573730e-01
6.504664421081542969e-01,6.999999880790710449e-01
6.546083092689514160e-01,6.800000071525573730e-01
7.285757064819335938e-01,5.400000214576721191e-01
6.373512148857116699e-01,7.200000286102294922e-01
6.517745852470397949e-01,6.600000262260437012e-01
6.371909379959106445e-01,7.200000286102294922e-01
6.459642648696899414e-01,6.399999856948852539e-01
7.376650571823120117e-01,5.799999833106994629e-01
6.611975431442260742e-01,6.800000071525573730e-01
6.054720878601074219e-01,7.400000095367431641e-01
6.983433365821838379e-01,6.200000047683715820e-01
6.384739279747009277e-01,6.999999880790710449e-01
7.154108285903930664e-01,6.000000238418579102e-01
6.952599883079528809e-01,6.399999856948852539e-01
6.751894950866699219e-01,6.200000047683715820e-01
6.374423503875732422e-01,6.999999880790710449e-01
6.119726896286010742e-01,7.200000286102294922e-01
6.681751608848571777e-01,6.399999856948852539e-01
7.083150148391723633e-01,6.000000238418579102e-01
6.444773077964782715e-01,6.600000262260437012e-01
6.468996405601501465e-01,6.800000071525573730e-01
6.504484415054321289e-01,6.999999880790710449e-01
6.454741358757019043e-01,6.399999856948852539e-01
7.660711407661437988e-01,5.000000000000000000e-01
6.311696767807006836e-01,7.200000286102294922e-01
6.131039261817932129e-01,6.999999880790710449e-01
6.613661646842956543e-01,6.800000071525573730e-01
6.334300637245178223e-01,6.999999880790710449e-01
7.316366434097290039e-01,5.799999833106994629e-01
6.566585302352905273e-01,6.399999856948852539e-01
6.666951179504394531e-01,6.800000071525573730e-01
6.515775322914123535e-01,6.399999856948852539e-01
6.252657175064086914e-01,6.800000071525573730e-01
6.594865918159484863e-01,6.399999856948852539e-01
7.135065197944641113e-01,5.799999833106994629e-01
6.176237463951110840e-01,7.400000095367431641e-01
6.720779538154602051e-01,6.999999880790710449e-01
6.675690412521362305e-01,6.000000238418579102e-01
6.401275992393493652e-01,7.200000286102294922e-01
7.404935359954833984e-01,5.199999809265136719e-01
6.244937777519226074e-01,6.600000262260437012e-01
6.527767777442932129e-01,6.399999856948852539e-01
6.565368771553039551e-01,6.999999880790710449e-01
6.391587257385253906e-01,6.999999880790710449e-01
7.179317474365234375e-01,6.000000238418579102e-01
6.692525148391723633e-01,6.600000262260437012e-01
6.568199992179870605e-01,6.399999856948852539e-01
6.353633999824523926e-01,6.800000071525573730e-01
6.482815146446228027e-01,6.600000262260437012e-01
6.651498675346374512e-01,6.399999856948852539e-01
7.330397367477416992e-01,5.600000023841857910e-01
6.007935404777526855e-01,7.400000095367431641e-01
6.718701124191284180e-01,6.600000262260437012e-01
