# train_loss,train_accuracy
7.364020347595214844e-01,5.400000214576721191e-01
7.373117208480834961e-01,5.600000023841857910e-01
7.372495532035827637e-01,5.600000023841857910e-01
7.372387051582336426e-01,5.199999809265136719e-01
7.372935414314270020e-01,5.400000214576721191e-01
7.354924678802490234e-01,5.600000023841857910e-01
7.367340326309204102e-01,5.199999809265136719e-01
7.354223728179931641e-01,5.799999833106994629e-01
7.352683544158935547e-01,5.799999833106994629e-01
7.379611730575561523e-01,4.600000083446502686e-01
7.366053462028503418e-01,6.200000047683715820e-01
7.333379983901977539e-01,5.400000214576721191e-01
7.322132587432861328e-01,5.799999833106994629e-01
7.350490093231201172e-01,6.200000047683715820e-01
7.371737360954284668e-01,4.799999892711639404e-01
7.381243705749511719e-01,5.000000000000000000e-01
7.309632897377014160e-01,6.000000238418579102e-01
7.341743111610412598e-01,5.799999833106994629e-01
7.341409325599670410e-01,5.600000023841857910e-01
7.305767536163330078e-01,6.000000238418579102e-01
7.386854290962219238e-01,4.600000083446502686e-01
7.300776839256286621e-01,6.200000047683715820e-01
7.324063181877136230e-01,5.199999809265136719e-01
7.323071956634521484e-01,5.600000023841857910e-01
7.279981970787048340e-01,6.600000262260437012e-01
7.330437898635864258e-01,5.199999809265136719e-01
8.011066317558288574e-01,6.200000047683715820e-01
7.276424169540405273e-01,5.400000214576721191e-01
7.269297838211059570e-01,5.799999833106994629e-01
7.288085818290710449e-01,6.000000238418579102e-01
7.266893386840820312e-01,6.000000238418579102e-01
7.398859262466430664e-01,4.399999976158142090e-01
7.237188220024108887e-01,6.399999856948852539e-01
7.305504679679870605e-01,5.199999809265136719e-01
7.261555790901184082e-01,6.200000047683715820e-01
7.215161919593811035e-01,6.399999856948852539e-01
7.395222783088684082e-01,4.799999892711639404e-01
7.277697324752807617e-01,5.400000214576721191e-01
7.252859473228454590e-01,5.600000023841857910e-01
7.278947830200195312e-01,5.799999833106994629e-01
7.161791920661926270e-01,6.600000262260437012e-01
7.306224107742309570e-01,5.199999809265136719e-01
7.344582676887512207e-01,5.199999809265136719e-01
7.224826216697692871e-01,5.600000023841857910e-01
7.238234877586364746e-01,5.799999833106994629e-01
7.188224792480468750e-01,6.600000262260437012e-01
7.170088291168212891e-01,6.800000071525573730e-01
7.408480644226074219e-01,4.799999892711639404e-01
7.188242673873901367e-01,6.000000238418579102e-01
7.342954277992248535e-01,4.600000083446502686e-01
7.244724035263061523e-01,5.400000214576721191e-01
7.147751450538635254e-01,6.600000262260437012e-01
7.275273203849792480e-01,5.799999833106994629e-01
7.251679897308349609e-01,5.600000023841857910e-01
7.236564755439758301e-01,5.199999809265136719e-01
7.301579713821411133e-01,4.600000083446502686e-01
7.199467420578002930e-01,6.399999856948852539e-01
7.199417352676391602e-01,6.200000047683715820e-01
7.267485260963439941e-01,5.600000023841857910e-01
7.190077900886535645e-01,5.400000214576721191e-01
7.290500402450561523e-01,5.400000214576721191e-01
7.076827287673950195e-01,6.600000262260437012e-01
7.143955826759338379e-01,6.200000047683715820e-01
7.414678931236267090e-01,5.600000023841857910e-01
7.127469182014465332e-01,6.200000047683715820e-01
7.327079176902770996e-01,4.799999892711639404e-01
7.165009379386901855e-01,5.799999833106994629e-01
7.048103213310241699e-01,6.399999856948852539e-01
7.268742322921752930e-01,5.799999833106994629e-01
7.197005152702331543e-01,6.000000238418579102e-01
7.200185656547546387e-01,5.600000023841857910e-01
7.289943695068359375e-01,4.600000083446502686e-01
7.102206349372863770e-01,6.399999856948852539e-01
7.156217694282531738e-01,6.200000047683715820e-01
7.213932275772094727e-01,6.000000238418579102e-01
7.187601923942565918e-01,6.000000238418579102e-01
7.260140180587768555e-01,5.199999809265136719e-01
7.009979486465454102e-01,6.800000071525573730e-01
7.165289521217346191e-01,6.000000238418579102e-01
7.326224446296691895e-01,5.799999833106994629e-01
7.121389508247375488e-01,6.399999856948852539e-01
7.267753481864929199e-01,5.000000000000000000e-01
7.116758823394775391e-01,6.200000047683715820e-01
7.101886868476867676e-01,6.399999856948852539e-01
7.201811075210571289e-01,5.600000023841857910e-01
7.179731726646423340e-01,6.200000047683715820e-01
7.189266085624694824e-01,6.000000238418579102e-01
7.224872708320617676e-01,5.000000000000000000e-01
7.094526886940002441e-01,6.600000262260437012e-01
7.105255722999572754e-01,6.399999856948852539e-01
7.183810472488403320e-01,5.600000023841857910e-01
7.148482799530029297e-01,5.799999833106994629e-01
7.289143204689025879e-01,5.400000214576721191e-01
6.967735886573791504e-01,6.600000262260437012e-01
7.103479504585266113e-01,6.200000047683715820e-01
7.285570502281188965e-01,5.400000214576721191e-01
7.108923792839050293e-01,6.600000262260437012e-01
7.206761837005615234e-01,5.400000214576721191e-01
7.045998573303222656e-01,6.200000047683715820e-01
7.003211379051208496e-01,6.399999856948852539e-01
7.285284996032714844e-01,6.000000238418579102e-01
7.109775543212890625e-01,6.200000047683715820e-01
7.183936834335327148e-01,5.799999833106994629e-01
7.234097719192504883e-01,5.000000000000000000e-01
7.048809528350830078e-01,6.399999856948852539e-01
7.045359015464782715e-01,6.399999856948852539e-01
7.177951335906982422e-01,5.600000023841857910e-01
7.119920253753662109e-01,6.000000238418579102e-01
7.302906513214111328e-01,5.400000214576721191e-01
6.912253499031066895e-01,6.600000262260437012e-01
7.070243954658508301e-01,6.200000047683715820e-01
7.155695557594299316e-01,5.400000214576721191e-01
7.011747360229492188e-01,6.399999856948852539e-01
7.160689234733581543e-01,5.799999833106994629e-01
7.010686993598937988e-01,6.000000238418579102e-01
7.022361159324645996e-01,6.200000047683715820e-01
7.325054407119750977e-01,5.400000214576721191e-01
7.021178007125854492e-01,6.000000238418579102e-01
7.029830813407897949e-01,5.600000023841857910e-01
7.417033910751342773e-01,5.199999809265136719e-01
7.091351747512817383e-01,6.600000262260437012e-01
7.037438154220581055e-01,6.399999856948852539e-01
7.107079029083251953e-01,5.799999833106994629e-01
7.071623206138610840e-01,5.799999833106994629e-01
7.172731161117553711e-01,5.799999833106994629e-01
6.723139286041259766e-01,7.200000286102294922e-01
7.126826047897338867e-01,5.600000023841857910e-01
7.128875255584716797e-01,6.200000047683715820e-01
6.964414715766906738e-01,6.600000262260437012e-01
7.137415409088134766e-01,6.000000238418579102e-01
6.954474449157714844e-01,6.200000047683715820e-01
6.932643651962280273e-01,6.200000047683715820e-01
7.324254512786865234e-01,5.199999809265136719e-01
6.939362883567810059e-01,6.399999856948852539e-01
7.080838084220886230e-01,5.600000023841857910e-01
7.165412902832031250e-01,5.799999833106994629e-01
6.856843829154968262e-01,6.600000262260437012e-01
7.017647027969360352e-01,6.600000262260437012e-01
7.208774089813232422e-01,6.000000238418579102e-01
6.975909471511840820e-01,6.200000047683715820e-01
7.166316509246826172e-01,5.400000214576721191e-01
6.769971251487731934e-01,6.800000071525573730e-01
7.031273841857910156e-01,6.000000238418579102e-01
7.089408040046691895e-01,6.399999856948852539e-01
6.978192925453186035e-01,6.399999856948852539e-01
7.096301317214965820e-01,6.200000047683715820e-01
6.800448298454284668e-01,6.399999856948852539e-01
7.018827199935913086e-01,6.200000047683715820e-01
7.166510224342346191e-01,5.799999833106994629e-01
6.905591487884521484e-01,6.600000262260437012e-01
7.074338793754577637e-01,5.799999833106994629e-01
7.120754718780517578e-01,5.799999833106994629e-01
6.739918589591979980e-01,6.800000071525573730e-01
7.103239893913269043e-01,5.799999833106994629e-01
7.165206670761108398e-01,6.000000238418579102e-01
6.914004683494567871e-01,6.200000047683715820e-01
7.163226008415222168e-01,5.600000023841857910e-01
6.773266196250915527e-01,6.600000262260437012e-01
6.928125619888305664e-01,6.200000047683715820e-01
7.015649080276489258e-01,6.399999856948852539e-01
6.922875046730041504e-01,6.399999856948852539e-01
7.093935608863830566e-01,6.000000238418579102e-01
6.822134256362915039e-01,6.399999856948852539e-01
6.928614974021911621e-01,6.200000047683715820e-01
7.175884842872619629e-01,5.799999833106994629e-01
6.835899353027343750e-01,6.800000071525573730e-01
7.116679549217224121e-01,5.400000214576721191e-01
6.986521482467651367e-01,6.399999856948852539e-01
6.672796607017517090e-01,6.600000262260437012e-01
7.058348059654235840e-01,6.200000047683715820e-01
7.186142802238464355e-01,6.200000047683715820e-01
6.869470477104187012e-01,6.000000238418579102e-01
7.135636806488037109e-01,5.799999833106994629e-01
6.799966692924499512e-01,6.399999856948852539e-01
6.806369423866271973e-01,6.999999880790710449e-01
7.095180749893188477e-01,6.399999856948852539e-01
6.822679042816162109e-01,6.600000262260437012e-01
7.067832946777343750e-01,6.200000047683715820e-01
6.671814322471618652e-01,6.800000071525573730e-01
7.021236419677734375e-01,6.200000047683715820e-01
7.034960389137268066e-01,6.399999856948852539e-01
6.763478517532348633e-01,6.800000071525573730e-01
7.160842418670654297e-01,5.199999809265136719e-01
6.800346374511718750e-01,6.600000262260437012e-01
6.854822635650634766e-01,6.200000047683715820e-01
6.877691149711608887e-01,6.999999880790710449e-01
7.054480314254760742e-01,6.000000238418579102e-01
6.842100024223327637e-01,5.799999833106994629e-01
7.053960561752319336e-01,6.000000238418579102e-01
6.758077144622802734e-01,6.399999856948852539e-01
6.784070730209350586e-01,6.800000071525573730e-01
7.110950350761413574e-01,6.200000047683715820e-01
6.671814918518066406e-01,6.600000262260437012e-01
7.051680088043212891e-01,6.200000047683715820e-01
6.530083417892456055e-01,6.999999880790710449e-01
6.988018155097961426e-01,5.799999833106994629e-01
7.105062007904052734e-01,6.200000047683715820e-01
6.696642041206359863e-01,6.999999880790710449e-01
7.073032259941101074e-01,5.799999833106994629e-01
6.689493656158447266e-01,6.600000262260437012e-01
6.849030256271362305e-01,5.799999833106994629e-01
6.891651749610900879e-01,6.999999880790710449e-01
6.972929239273071289e-01,6.399999856948852539e-01
6.717530488967895508e-01,6.399999856948852539e-01
7.056635618209838867e-01,6.000000238418579102e-01
6.748766303062438965e-01,6.399999856948852539e-01
6.757450103759765625e-01,6.800000071525573730e-01
7.048384547233581543e-01,6.200000047683715820e-01
6.709623336791992188e-01,6.399999856948852539e-01
6.976029872894287109e-01,6.399999856948852539e-01
6.460156440734863281e-01,7.200000286102294922e-01
6.994008421897888184e-01,5.799999833106994629e-01
7.038329839706420898e-01,6.800000071525573730e-01
6.763057112693786621e-01,6.800000071525573730e-01
6.977953910827636719e-01,6.000000238418579102e-01
6.644590497016906738e-01,6.600000262260437012e-01
6.906421780586242676e-01,5.799999833106994629e-01
6.809455752372741699e-01,6.999999880790710449e-01
7.037400007247924805e-01,6.200000047683715820e-01
6.742835640907287598e-01,6.200000047683715820e-01
6.946138143539428711e-01,6.200000047683715820e-01
6.744909286499023438e-01,6.399999856948852539e-01
6.779969334602355957e-01,6.600000262260437012e-01
7.105178833007812500e-01,6.200000047683715820e-01
6.585137248039245605e-01,6.800000071525573730e-01
6.946287155151367188e-01,6.200000047683715820e-01
6.549009084701538086e-01,6.800000071525573730e-01
6.921055316925048828e-01,6.000000238418579102e-01
7.042173743247985840e-01,6.399999856948852539e-01
6.809050440788269043e-01,6.800000071525573730e-01
6.759312748908996582e-01,6.399999856948852539e-01
6.690244078636169434e-01,6.600000262260437012e-01
6.788924336433410645e-01,6.000000238418579102e-01
7.064566612243652344e-01,6.999999880790710449e-01
6.771650314331054688e-01,6.399999856948852539e-01
6.810883879661560059e-01,6.000000238418579102e-01
6.934247016906738281e-01,6.399999856948852539e-01
6.601386666297912598e-01,6.399999856948852539e-01
6.841755509376525879e-01,6.399999856948852539e-01
7.044713497161865234e-01,6.800000071525573730e-01
6.711356043815612793e-01,6.399999856948852539e-01
6.964991092681884766e-01,6.200000047683715820e-01
6.361826062202453613e-01,6.800000071525573730e-01
7.004315257072448730e-01,5.799999833106994629e-01
6.937605142593383789e-01,6.399999856948852539e-01
6.663644909858703613e-01,6.800000071525573730e-01
6.769831180572509766e-01,6.399999856948852539e-01
6.758698821067810059e-01,6.200000047683715820e-01
6.793096065521240234e-01,6.000000238418579102e-01
7.018967866897583008e-01,6.999999880790710449e-01
6.753451228141784668e-01,6.600000262260437012e-01
6.766025424003601074e-01,6.000000238418579102e-01
7.003216743469238281e-01,6.200000047683715820e-01
6.575110554695129395e-01,6.800000071525573730e-01
6.764706373214721680e-01,6.800000071525573730e-01
7.004454135894775391e-01,6.399999856948852539e-01
6.806806921958923340e-01,6.200000047683715820e-01
6.830799579620361328e-01,6.399999856948852539e-01
6.392433643341064453e-01,6.600000262260437012e-01
7.117481827735900879e-01,5.600000023841857910e-01
6.768584251403808594e-01,7.200000286102294922e-01
6.682084798812866211e-01,6.800000071525573730e-01
6.676113009452819824e-01,6.600000262260437012e-01
6.792957782745361328e-01,6.200000047683715820e-01
6.782786846160888672e-01,6.000000238418579102e-01
6.969162225723266602e-01,6.800000071525573730e-01
6.698929667472839355e-01,6.600000262260437012e-01
6.887727975845336914e-01,6.000000238418579102e-01
6.980427503585815430e-01,5.799999833106994629e-01
6.596826314926147461e-01,6.800000071525573730e-01
6.763085126876831055e-01,6.800000071525573730e-01
6.922889947891235352e-01,6.800000071525573730e-01
6.736069917678833008e-01,6.399999856948852539e-01
6.887819170951843262e-01,6.200000047683715820e-01
6.506274938583374023e-01,6.399999856948852539e-01
6.929284334182739258e-01,6.000000238418579102e-01
6.752030253410339355e-01,7.200000286102294922e-01
6.746125221252441406e-01,6.399999856948852539e-01
6.676838397979736328e-01,6.600000262260437012e-01
6.637907028198242188e-01,6.200000047683715820e-01
6.970364451408386230e-01,5.799999833106994629e-01
6.760664582252502441e-01,6.800000071525573730e-01
6.712651848793029785e-01,6.800000071525573730e-01
6.808957457542419434e-01,6.200000047683715820e-01
6.887760758399963379e-01,6.000000238418579102e-01
6.577644944190979004e-01,6.399999856948852539e-01
6.945174336433410645e-01,6.600000262260437012e-01
6.853375434875488281e-01,6.800000071525573730e-01
6.719338297843933105e-01,6.399999856948852539e-01
6.939770579338073730e-01,6.000000238418579102e-01
6.581918597221374512e-01,6.399999856948852539e-01
6.810789108276367188e-01,6.399999856948852539e-01
6.670062541961669922e-01,6.999999880790710449e-01
6.648280620574951172e-01,6.600000262260437012e-01
6.743153929710388184e-01,6.399999856948852539e-01
6.706078648567199707e-01,6.200000047683715820e-01
6.859821677207946777e-01,5.799999833106994629e-01
6.858244538307189941e-01,6.800000071525573730e-01
6.667014360427856445e-01,6.600000262260437012e-01
6.858291625976562500e-01,6.200000047683715820e-01
6.732351779937744141e-01,6.200000047683715820e-01
6.560477018356323242e-01,6.200000047683715820e-01
6.889066100120544434e-01,6.600000262260437012e-01
6.868675947189331055e-01,6.600000262260437012e-01
6.729517579078674316e-01,6.200000047683715820e-01
6.926250457763671875e-01,6.000000238418579102e-01
6.668193340301513672e-01,6.000000238418579102e-01
6.620765328407287598e-01,6.800000071525573730e-01
6.876528263092041016e-01,6.800000071525573730e-01
6.573438644409179688e-01,6.600000262260437012e-01
6.778513789176940918e-01,6.399999856948852539e-01
6.553764939308166504e-01,6.200000047683715820e-01
6.965044736862182617e-01,5.799999833106994629e-01
6.741465926170349121e-01,6.800000071525573730e-01
6.579920053482055664e-01,6.999999880790710449e-01
6.976184844970703125e-01,6.200000047683715820e-01
6.670219898223876953e-01,6.200000047683715820e-01
6.761555671691894531e-01,6.000000238418579102e-01
6.617758274078369141e-01,6.999999880790710449e-01
6.852053403854370117e-01,6.600000262260437012e-01
6.694828867912292480e-01,6.200000047683715820e-01
6.917488574981689453e-01,6.200000047683715820e-01
6.671221256256103516e-01,6.000000238418579102e-01
6.604955792427062988e-01,6.800000071525573730e-01
6.987457275390625000e-01,6.000000238418579102e-01
6.385871171951293945e-01,6.999999880790710449e-01
6.887944340705871582e-01,6.399999856948852539e-01
6.477770209312438965e-01,6.399999856948852539e-01
6.902846693992614746e-01,6.000000238418579102e-01
6.854968667030334473e-01,6.600000262260437012e-01
6.566232442855834961e-01,6.800000071525573730e-01
6.881014704704284668e-01,6.000000238418579102e-01
6.573349237442016602e-01,6.399999856948852539e-01
6.808483004570007324e-01,5.799999833106994629e-01
6.659256219863891602e-01,6.999999880790710449e-01
6.824708580970764160e-01,6.200000047683715820e-01
6.547814607620239258e-01,6.399999856948852539e-01
6.996265649795532227e-01,6.000000238418579102e-01
6.657845377922058105e-01,6.000000238418579102e-01
6.551764011383056641e-01,6.999999880790710449e-01
6.936681866645812988e-01,6.200000047683715820e-01
6.486341953277587891e-01,6.600000262260437012e-01
6.848189234733581543e-01,6.600000262260437012e-01
6.384146213531494141e-01,6.600000262260437012e-01
6.894769668579101562e-01,5.799999833106994629e-01
6.849401593208312988e-01,6.600000262260437012e-01
6.648690104484558105e-01,6.600000262260437012e-01
6.792120933532714844e-01,6.200000047683715820e-01
6.556975245475769043e-01,6.399999856948852539e-01
6.840463280677795410e-01,5.400000214576721191e-01
6.581497788429260254e-01,6.999999880790710449e-01
6.939743757247924805e-01,6.200000047683715820e-01
6.594408750534057617e-01,6.399999856948852539e-01
6.872227787971496582e-01,6.600000262260437012e-01
6.662778258323669434e-01,6.000000238418579102e-01
6.581067442893981934e-01,6.800000071525573730e-01
7.052384614944458008e-01,6.000000238418579102e-01
6.347335577011108398e-01,6.999999880790710449e-01
6.816210150718688965e-01,6.600000262260437012e-01
6.526512503623962402e-01,6.399999856948852539e-01
6.820229887962341309e-01,6.000000238418579102e-01
6.853049993515014648e-01,6.600000262260437012e-01
6.716966032981872559e-01,6.600000262260437012e-01
6.576395034790039062e-01,6.800000071525573730e-01
6.651088595390319824e-01,6.200000047683715820e-01
6.707033514976501465e-01,6.000000238418579102e-01
6.851690411567687988e-01,6.800000071525573730e-01
6.667915582656860352e-01,6.399999856948852539e-01
6.701440215110778809e-01,6.200000047683715820e-01
6.857398152351379395e-01,6.600000262260437012e-01
6.499040126800537109e-01,6.200000047683715820e-01
6.671258807182312012e-01,6.600000262260437012e-01
6.985570788383483887e-01,6.600000262260437012e-01
6.519647240638732910e-01,6.999999880790710449e-01
6.903870701789855957e-01,6.399999856948852539e-01
6.265316605567932129e-01,6.600000262260437012e-01
6.930049657821655273e-01,6.000000238418579102e-01
6.757249832153320312e-01,6.600000262260437012e-01
6.567502617835998535e-01,6.800000071525573730e-01
6.609223484992980957e-01,6.800000071525573730e-01
6.738581061363220215e-01,6.000000238418579102e-01
6.701107025146484375e-01,6.200000047683715820e-01
6.798108816146850586e-01,6.800000071525573730e-01
6.660944819450378418e-01,6.600000262260437012e-01
6.674996018409729004e-01,6.200000047683715820e-01
6.947103738784790039e-01,6.600000262260437012e-01
6.483334302902221680e-01,6.200000047683715820e-01
6.580173373222351074e-01,6.800000071525573730e-01
6.945407986640930176e-01,6.200000047683715820e-01
6.657091975212097168e-01,6.600000262260437012e-01
6.769872307777404785e-01,6.600000262260437012e-01
6.299017667770385742e-01,6.600000262260437012e-01
7.057311534881591797e-01,5.799999833106994629e-01
6.585446000099182129e-01,7.200000286102294922e-01
6.608201861381530762e-01,6.600000262260437012e-01
6.523429751396179199e-01,6.999999880790710449e-01
6.806589365005493164e-01,5.799999833106994629e-01
6.665511727333068848e-01,6.399999856948852539e-01
6.767048239707946777e-01,6.800000071525573730e-01
6.619787216186523438e-01,6.800000071525573730e-01
6.793743968009948730e-01,6.000000238418579102e-01
6.918358802795410156e-01,6.399999856948852539e-01
6.495570540428161621e-01,6.399999856948852539e-01
6.622194647789001465e-01,6.800000071525573730e-01
6.846333146095275879e-01,6.600000262260437012e-01
6.586762070655822754e-01,6.999999880790710449e-01
6.849605441093444824e-01,6.399999856948852539e-01
6.475654840469360352e-01,6.399999856948852539e-01
6.820155382156372070e-01,6.200000047683715820e-01
6.560003161430358887e-01,6.999999880790710449e-01
6.679928302764892578e-01,6.399999856948852539e-01
6.543328762054443359e-01,7.200000286102294922e-01
6.644170284271240234e-01,6.399999856948852539e-01
6.912350654602050781e-01,5.799999833106994629e-01
6.610940098762512207e-01,7.200000286102294922e-01
6.629794836044311523e-01,6.600000262260437012e-01
6.702889204025268555e-01,6.000000238418579102e-01
6.844629645347595215e-01,6.600000262260437012e-01
6.565010547637939453e-01,6.200000047683715820e-01
6.795189380645751953e-01,6.600000262260437012e-01
6.768226027488708496e-01,6.600000262260437012e-01
6.601926088333129883e-01,6.600000262260437012e-01
6.943779587745666504e-01,6.399999856948852539e-01
6.520459055900573730e-01,6.200000047683715820e-01
6.734907627105712891e-01,6.399999856948852539e-01
6.547694206237792969e-01,6.999999880790710449e-01
6.576707959175109863e-01,6.800000071525573730e-01
6.614871025085449219e-01,7.200000286102294922e-01
6.711715459823608398e-01,6.000000238418579102e-01
6.772989034652709961e-01,6.200000047683715820e-01
6.733032464981079102e-01,6.800000071525573730e-01
6.591734886169433594e-01,6.800000071525573730e-01
6.764474511146545410e-01,6.000000238418579102e-01
6.664095520973205566e-01,6.800000071525573730e-01
6.494007110595703125e-01,6.399999856948852539e-01
6.774751543998718262e-01,6.600000262260437012e-01
6.777282357215881348e-01,6.800000071525573730e-01
6.625677347183227539e-01,6.600000262260437012e-01
6.896578669548034668e-01,6.600000262260437012e-01
6.605913043022155762e-01,6.200000047683715820e-01
6.509282588958740234e-01,6.800000071525573730e-01
6.771760582923889160e-01,6.800000071525573730e-01
6.460500359535217285e-01,6.800000071525573730e-01
6.691287159919738770e-01,7.200000286102294922e-01
6.673032641410827637e-01,6.200000047683715820e-01
6.889935135841369629e-01,6.200000047683715820e-01
6.558555960655212402e-01,7.200000286102294922e-01
6.521357297897338867e-01,6.800000071525573730e-01
6.894814968109130859e-01,6.000000238418579102e-01
6.608675718307495117e-01,6.800000071525573730e-01
6.815041899681091309e-01,5.799999833106994629e-01
6.512157917022705078e-01,6.999999880790710449e-01
6.791987419128417969e-01,6.600000262260437012e-01
6.621208190917968750e-01,6.200000047683715820e-01
6.897443532943725586e-01,6.600000262260437012e-01
6.642302274703979492e-01,6.000000238418579102e-01
6.574826240539550781e-01,6.800000071525573730e-01
6.926991343498229980e-01,6.200000047683715820e-01
6.267623305320739746e-01,6.999999880790710449e-01
6.844342350959777832e-01,6.800000071525573730e-01
6.467516422271728516e-01,6.600000262260437012e-01
6.913256645202636719e-01,6.000000238418579102e-01
6.775067448616027832e-01,6.600000262260437012e-01
6.492604613304138184e-01,6.999999880790710449e-01
6.762295365333557129e-01,6.399999856948852539e-01
6.549980044364929199e-01,6.800000071525573730e-01
6.839759945869445801e-01,6.000000238418579102e-01
6.544253230094909668e-01,7.200000286102294922e-01
6.771121621131896973e-01,6.600000262260437012e-01
6.467183232307434082e-01,6.600000262260437012e-01
6.978207230567932129e-01,6.399999856948852539e-01
6.610427498817443848e-01,6.200000047683715820e-01
6.523622870445251465e-01,6.999999880790710449e-01
6.887835264205932617e-01,6.399999856948852539e-01
6.385922431945800781e-01,6.999999880790710449e-01
6.797940731048583984e-01,6.800000071525573730e-01
6.353382468223571777e-01,6.800000071525573730e-01
6.893612742424011230e-01,6.200000047683715820e-01
6.755910515785217285e-01,6.600000262260437012e-01
6.599714159965515137e-01,6.600000262260437012e-01
6.678196787834167480e-01,6.399999856948852539e-01
6.531924009323120117e-01,6.800000071525573730e-01
6.826354861259460449e-01,6.000000238418579102e-01
6.474881768226623535e-01,6.999999880790710449e-01
6.889883279800415039e-01,6.399999856948852539e-01
6.527692079544067383e-01,6.399999856948852539e-01
6.839555501937866211e-01,6.600000262260437012e-01
6.611829400062561035e-01,6.200000047683715820e-01
6.499802470207214355e-01,6.999999880790710449e-01
7.020279765129089355e-01,6.200000047683715820e-01
6.227869391441345215e-01,7.200000286102294922e-01
6.751673817634582520e-01,6.600000262260437012e-01
6.524835824966430664e-01,6.600000262260437012e-01
6.780211329460144043e-01,6.200000047683715820e-01
6.739592552185058594e-01,6.600000262260437012e-01
6.667461991310119629e-01,6.399999856948852539e-01
6.463400125503540039e-01,6.800000071525573730e-01
6.644797325134277344e-01,6.600000262260437012e-01
6.653701066970825195e-01,6.200000047683715820e-01
6.736009120941162109e-01,6.999999880790710449e-01
6.606019139289855957e-01,6.800000071525573730e-01
6.644317507743835449e-01,6.200000047683715820e-01
6.809476017951965332e-01,6.600000262260437012e-01
6.441732645034790039e-01,6.399999856948852539e-01
6.573901772499084473e-01,6.800000071525573730e-01
6.943213939666748047e-01,6.200000047683715820e-01
6.389569044113159180e-01,6.600000262260437012e-01
6.872622370719909668e-01,6.600000262260437012e-01
6.244329214096069336e-01,6.800000071525573730e-01
6.877220273017883301e-01,6.000000238418579102e-01
6.632887125015258789e-01,6.999999880790710449e-01
6.523647904396057129e-01,6.399999856948852539e-01
6.500800251960754395e-01,6.999999880790710449e-01
6.733409762382507324e-01,6.600000262260437012e-01
