# train_loss,train_accuracy
7.815193533897399902e-01,4.199999868869781494e-01
7.426723241806030273e-01,5.000000000000000000e-01
7.343717813491821289e-01,5.199999809265136719e-01
7.133080959320068359e-01,6.200000047683715820e-01
7.502629160881042480e-01,4.799999892711639404e-01
7.309607267379760742e-01,5.600000023841857910e-01
7.921880483627319336e-01,3.799999952316284180e-01
7.214171290397644043e-01,5.600000023841857910e-01
7.215992212295532227e-01,5.799999833106994629e-01
7.328894138336181641e-01,5.600000023841857910e-01
7.262576818466186523e-01,5.400000214576721191e-01
7.949295639991760254e-01,3.000000119209289551e-01
7.169806957244873047e-01,6.000000238418579102e-01
7.384236454963684082e-01,5.000000000000000000e-01
7.193177938461303711e-01,6.000000238418579102e-01
7.339447736740112305e-01,5.199999809265136719e-01
7.691091299057006836e-01,4.000000059604644775e-01
7.474908828735351562e-01,4.799999892711639404e-01
7.208411097526550293e-01,5.400000214576721191e-01
7.214701771736145020e-01,5.600000023841857910e-01
7.379571199417114258e-01,5.400000214576721191e-01
7.299274802207946777e-01,5.000000000000000000e-01
7.719696760177612305e-01,4.000000059604644775e-01
7.279494404792785645e-01,5.000000000000000000e-01
7.151737809181213379e-01,5.799999833106994629e-01
7.340412735939025879e-01,5.400000214576721191e-01
7.238271832466125488e-01,5.400000214576721191e-01
7.805036306381225586e-01,3.400000035762786865e-01
7.183930277824401855e-01,5.600000023841857910e-01
7.336671948432922363e-01,5.199999809265136719e-01
7.221627235412597656e-01,5.400000214576721191e-01
7.314056754112243652e-01,5.400000214576721191e-01
7.555546760559082031e-01,4.000000059604644775e-01
7.500020861625671387e-01,4.799999892711639404e-01
7.176894545555114746e-01,5.199999809265136719e-01
7.193915247917175293e-01,5.799999833106994629e-01
7.282210588455200195e-01,5.400000214576721191e-01
7.357133030891418457e-01,4.799999892711639404e-01
7.638317942619323730e-01,4.000000059604644775e-01
7.192717194557189941e-01,5.199999809265136719e-01
7.166826725006103516e-01,5.600000023841857910e-01
7.351097464561462402e-01,5.400000214576721191e-01
7.261524200439453125e-01,5.199999809265136719e-01
7.643350958824157715e-01,3.799999952316284180e-01
7.206487655639648438e-01,5.400000214576721191e-01
7.207782268524169922e-01,5.400000214576721191e-01
7.268532514572143555e-01,5.199999809265136719e-01
7.329842448234558105e-01,5.000000000000000000e-01
7.574160099029541016e-01,4.000000059604644775e-01
7.310195565223693848e-01,5.199999809265136719e-01
7.244052886962890625e-01,5.000000000000000000e-01
7.131949067115783691e-01,5.799999833106994629e-01
7.194580435752868652e-01,5.600000023841857910e-01
7.452316284179687500e-01,4.399999976158142090e-01
7.609323859214782715e-01,4.000000059604644775e-01
7.153265476226806641e-01,5.199999809265136719e-01
7.012999653816223145e-01,6.000000238418579102e-01
7.384374141693115234e-01,5.199999809265136719e-01
7.189885973930358887e-01,5.400000214576721191e-01
7.649548649787902832e-01,3.600000143051147461e-01
7.171836495399475098e-01,5.400000214576721191e-01
7.225262522697448730e-01,5.199999809265136719e-01
7.203496694564819336e-01,5.400000214576721191e-01
7.250059843063354492e-01,5.400000214576721191e-01
7.565453052520751953e-01,4.000000059604644775e-01
7.234860658645629883e-01,5.400000214576721191e-01
7.259824872016906738e-01,4.799999892711639404e-01
7.183329463005065918e-01,5.600000023841857910e-01
7.119508385658264160e-01,5.600000023841857910e-01
7.445027232170104980e-01,4.399999976158142090e-01
7.508930563926696777e-01,4.399999976158142090e-01
7.138346433639526367e-01,5.199999809265136719e-01
7.012251019477844238e-01,6.000000238418579102e-01
7.392600178718566895e-01,5.000000000000000000e-01
7.149367928504943848e-01,5.400000214576721191e-01
7.555850744247436523e-01,4.000000059604644775e-01
7.266471385955810547e-01,5.000000000000000000e-01
7.176795601844787598e-01,5.199999809265136719e-01
7.191300392150878906e-01,5.600000023841857910e-01
7.165154218673706055e-01,5.400000214576721191e-01
7.528743147850036621e-01,4.199999868869781494e-01
7.222684025764465332e-01,5.199999809265136719e-01
7.245439887046813965e-01,4.799999892711639404e-01
7.168378233909606934e-01,5.600000023841857910e-01
7.100875377655029297e-01,5.799999833106994629e-01
7.419116497039794922e-01,4.399999976158142090e-01
7.465188503265380859e-01,4.199999868869781494e-01
7.154514789581298828e-01,5.199999809265136719e-01
7.061171531677246094e-01,5.799999833106994629e-01
7.304024696350097656e-01,5.199999809265136719e-01
7.172677516937255859e-01,5.400000214576721191e-01
7.485039234161376953e-01,4.000000059604644775e-01
7.232977151870727539e-01,5.000000000000000000e-01
7.198387384414672852e-01,5.000000000000000000e-01
7.148959636688232422e-01,6.000000238418579102e-01
7.153789401054382324e-01,5.400000214576721191e-01
7.464444041252136230e-01,4.199999868869781494e-01
7.302412986755371094e-01,5.000000000000000000e-01
7.165341377258300781e-01,5.000000000000000000e-01
7.131242752075195312e-01,5.799999833106994629e-01
7.115030884742736816e-01,5.600000023841857910e-01
7.427459359169006348e-01,4.199999868869781494e-01
7.414864897727966309e-01,4.600000083446502686e-01
7.070442438125610352e-01,5.199999809265136719e-01
7.107679843902587891e-01,5.799999833106994629e-01
7.237052321434020996e-01,5.199999809265136719e-01
7.200833559036254883e-01,5.199999809265136719e-01
7.481208443641662598e-01,3.799999952316284180e-01
7.143228054046630859e-01,5.199999809265136719e-01
7.156572341918945312e-01,5.199999809265136719e-01
7.194536924362182617e-01,5.600000023841857910e-01
7.075689435005187988e-01,5.600000023841857910e-01
7.535327672958374023e-01,3.799999952316284180e-01
7.238716483116149902e-01,5.000000000000000000e-01
7.138373851776123047e-01,5.000000000000000000e-01
7.137258052825927734e-01,5.799999833106994629e-01
7.139177918434143066e-01,5.600000023841857910e-01
7.362964749336242676e-01,4.399999976158142090e-01
7.363156080245971680e-01,4.399999976158142090e-01
7.087999582290649414e-01,5.400000214576721191e-01
7.078446745872497559e-01,5.799999833106994629e-01
7.218465209007263184e-01,5.199999809265136719e-01
7.176325321197509766e-01,5.600000023841857910e-01
7.529995441436767578e-01,3.600000143051147461e-01
7.073174715042114258e-01,5.600000023841857910e-01
7.107529640197753906e-01,5.400000214576721191e-01
7.214016318321228027e-01,5.400000214576721191e-01
7.081539034843444824e-01,5.600000023841857910e-01
7.487879991531372070e-01,3.600000143051147461e-01
7.233065962791442871e-01,5.199999809265136719e-01
7.111721634864807129e-01,5.000000000000000000e-01
7.094539403915405273e-01,6.000000238418579102e-01
7.160419225692749023e-01,5.400000214576721191e-01
7.331284880638122559e-01,4.399999976158142090e-01
7.312590479850769043e-01,4.600000083446502686e-01
7.102715373039245605e-01,5.199999809265136719e-01
7.095673084259033203e-01,5.600000023841857910e-01
7.196664214134216309e-01,5.400000214576721191e-01
7.125127315521240234e-01,5.600000023841857910e-01
7.508733868598937988e-01,3.600000143051147461e-01
7.098758816719055176e-01,5.400000214576721191e-01
7.040778994560241699e-01,5.600000023841857910e-01
7.233013510704040527e-01,5.400000214576721191e-01
7.055679559707641602e-01,5.799999833106994629e-01
7.478550672531127930e-01,3.400000035762786865e-01
7.162649631500244141e-01,5.600000023841857910e-01
7.114865779876708984e-01,5.000000000000000000e-01
7.108135223388671875e-01,5.799999833106994629e-01
7.157493233680725098e-01,5.199999809265136719e-01
7.344670891761779785e-01,4.199999868869781494e-01
7.286748886108398438e-01,4.799999892711639404e-01
7.053411602973937988e-01,5.400000214576721191e-01
7.106085419654846191e-01,5.600000023841857910e-01
7.146176695823669434e-01,5.199999809265136719e-01
7.148514389991760254e-01,5.400000214576721191e-01
7.424065470695495605e-01,4.000000059604644775e-01
7.123055458068847656e-01,5.199999809265136719e-01
6.974140405654907227e-01,6.000000238418579102e-01
7.240025997161865234e-01,5.000000000000000000e-01
7.028537988662719727e-01,5.600000023841857910e-01
7.467113733291625977e-01,3.400000035762786865e-01
7.106680870056152344e-01,5.600000023841857910e-01
7.093530893325805664e-01,5.199999809265136719e-01
7.097733020782470703e-01,5.600000023841857910e-01
7.153990864753723145e-01,5.000000000000000000e-01
7.256934046745300293e-01,4.000000059604644775e-01
7.301960587501525879e-01,4.600000083446502686e-01
7.036575078964233398e-01,5.400000214576721191e-01
7.098272442817687988e-01,5.799999833106994629e-01
7.081295847892761230e-01,5.199999809265136719e-01
7.130883336067199707e-01,5.400000214576721191e-01
7.348188161849975586e-01,4.000000059604644775e-01
7.086979746818542480e-01,5.400000214576721191e-01
6.989716291427612305e-01,5.400000214576721191e-01
7.230783104896545410e-01,5.000000000000000000e-01
7.007431983947753906e-01,5.600000023841857910e-01
7.278081774711608887e-01,4.000000059604644775e-01
7.104065418243408203e-01,5.799999833106994629e-01
7.036883831024169922e-01,5.199999809265136719e-01
7.141616344451904297e-01,5.600000023841857910e-01
7.169339656829833984e-01,4.799999892711639404e-01
7.097933888435363770e-01,5.000000000000000000e-01
7.153469920158386230e-01,5.199999809265136719e-01
7.132612466812133789e-01,5.199999809265136719e-01
7.088268399238586426e-01,5.400000214576721191e-01
7.009447216987609863e-01,5.799999833106994629e-01
7.089738845825195312e-01,5.600000023841857910e-01
7.307803034782409668e-01,4.799999892711639404e-01
7.110269069671630859e-01,5.600000023841857910e-01
6.861699223518371582e-01,5.799999833106994629e-01
7.248639464378356934e-01,4.600000083446502686e-01
6.925860643386840820e-01,6.399999856948852539e-01
7.229564189910888672e-01,5.000000000000000000e-01
7.065188884735107422e-01,6.200000047683715820e-01
7.072654366493225098e-01,5.199999809265136719e-01
7.046999931335449219e-01,5.199999809265136719e-01
7.092950344085693359e-01,5.400000214576721191e-01
7.065957188606262207e-01,5.600000023841857910e-01
7.069178819656372070e-01,5.600000023841857910e-01
7.202953100204467773e-01,4.799999892711639404e-01
7.085360288619995117e-01,5.400000214576721191e-01
6.873767375946044922e-01,6.000000238418579102e-01
7.084386348724365234e-01,5.600000023841857910e-01
7.169315814971923828e-01,4.600000083446502686e-01
7.198087573051452637e-01,5.600000023841857910e-01
6.820731759071350098e-01,6.000000238418579102e-01
7.077489495277404785e-01,4.399999976158142090e-01
6.950553655624389648e-01,5.799999833106994629e-01
7.117397189140319824e-01,4.600000083446502686e-01
7.191914319992065430e-01,5.199999809265136719e-01
6.964150667190551758e-01,6.800000071525573730e-01
6.946318149566650391e-01,5.199999809265136719e-01
6.968686580657958984e-01,6.200000047683715820e-01
7.116015553474426270e-01,4.799999892711639404e-01
7.076829075813293457e-01,5.199999809265136719e-01
7.126368880271911621e-01,6.000000238418579102e-01
6.962628960609436035e-01,5.600000023841857910e-01
6.841037273406982422e-01,6.000000238418579102e-01
7.119833827018737793e-01,5.400000214576721191e-01
7.149153947830200195e-01,4.199999868869781494e-01
7.162758111953735352e-01,5.600000023841857910e-01
6.797341108322143555e-01,6.200000047683715820e-01
7.004463672637939453e-01,4.799999892711639404e-01
6.945365071296691895e-01,5.799999833106994629e-01
7.101750969886779785e-01,4.799999892711639404e-01
7.173445224761962891e-01,5.199999809265136719e-01
7.002784013748168945e-01,6.000000238418579102e-01
6.902967095375061035e-01,6.399999856948852539e-01
6.905004978179931641e-01,6.200000047683715820e-01
6.965895891189575195e-01,5.799999833106994629e-01
7.200198173522949219e-01,5.199999809265136719e-01
7.098947763442993164e-01,5.400000214576721191e-01
6.922084689140319824e-01,5.799999833106994629e-01
6.849521994590759277e-01,6.399999856948852539e-01
6.995746493339538574e-01,6.200000047683715820e-01
7.120271325111389160e-01,5.600000023841857910e-01
7.102035284042358398e-01,5.799999833106994629e-01
6.872940063476562500e-01,5.600000023841857910e-01
6.831394433975219727e-01,6.000000238418579102e-01
7.019171118736267090e-01,6.000000238418579102e-01
7.166385054588317871e-01,4.600000083446502686e-01
7.104769945144653320e-01,5.799999833106994629e-01
6.857047080993652344e-01,6.200000047683715820e-01
6.928006410598754883e-01,6.000000238418579102e-01
6.804817914962768555e-01,6.800000071525573730e-01
7.126374244689941406e-01,4.600000083446502686e-01
7.125135660171508789e-01,5.199999809265136719e-01
7.046027779579162598e-01,5.400000214576721191e-01
6.931124925613403320e-01,5.799999833106994629e-01
6.897731423377990723e-01,6.200000047683715820e-01
6.880040168762207031e-01,6.999999880790710449e-01
7.065467238426208496e-01,5.600000023841857910e-01
7.094180583953857422e-01,5.400000214576721191e-01
6.917281150817871094e-01,5.199999809265136719e-01
6.825929284095764160e-01,6.200000047683715820e-01
6.934669017791748047e-01,6.000000238418579102e-01
7.228379845619201660e-01,4.399999976158142090e-01
7.086175680160522461e-01,6.000000238418579102e-01
6.747393608093261719e-01,6.399999856948852539e-01
6.924040913581848145e-01,5.799999833106994629e-01
6.835607886314392090e-01,6.600000262260437012e-01
7.114171385765075684e-01,4.799999892711639404e-01
7.053427696228027344e-01,5.799999833106994629e-01
7.039121985435485840e-01,5.600000023841857910e-01
6.854127049446105957e-01,6.000000238418579102e-01
6.945800781250000000e-01,6.000000238418579102e-01
6.863445043563842773e-01,6.600000262260437012e-01
7.007874250411987305e-01,5.799999833106994629e-01
7.106928229331970215e-01,5.199999809265136719e-01
6.921305656433105469e-01,5.199999809265136719e-01
6.750370264053344727e-01,6.800000071525573730e-01
6.919344067573547363e-01,6.000000238418579102e-01
7.186383008956909180e-01,5.199999809265136719e-01
7.133321166038513184e-01,5.400000214576721191e-01
6.635279059410095215e-01,6.800000071525573730e-01
6.958144903182983398e-01,6.000000238418579102e-01
6.825452446937561035e-01,6.399999856948852539e-01
7.139848470687866211e-01,5.199999809265136719e-01
7.013375163078308105e-01,6.000000238418579102e-01
6.981495618820190430e-01,6.000000238418579102e-01
6.793569326400756836e-01,6.200000047683715820e-01
6.927767395973205566e-01,6.000000238418579102e-01
6.909523606300354004e-01,6.399999856948852539e-01
7.021276354789733887e-01,6.000000238418579102e-01
7.071285843849182129e-01,5.199999809265136719e-01
6.902750730514526367e-01,5.400000214576721191e-01
6.637152433395385742e-01,7.400000095367431641e-01
6.956185698509216309e-01,6.000000238418579102e-01
7.148638963699340820e-01,5.199999809265136719e-01
7.089210748672485352e-01,5.600000023841857910e-01
6.663382649421691895e-01,6.800000071525573730e-01
6.940506100654602051e-01,5.799999833106994629e-01
6.737768650054931641e-01,6.600000262260437012e-01
7.169772386550903320e-01,5.000000000000000000e-01
7.062689661979675293e-01,5.600000023841857910e-01
6.875132918357849121e-01,6.000000238418579102e-01
6.798265576362609863e-01,6.000000238418579102e-01
6.903758049011230469e-01,6.200000047683715820e-01
6.861765980720520020e-01,6.200000047683715820e-01
7.071131467819213867e-01,6.200000047683715820e-01
7.068172693252563477e-01,4.600000083446502686e-01
6.886780858039855957e-01,5.600000023841857910e-01
6.620532274246215820e-01,6.800000071525573730e-01
6.948373913764953613e-01,6.000000238418579102e-01
7.098879218101501465e-01,6.000000238418579102e-01
7.126280665397644043e-01,5.400000214576721191e-01
6.654855012893676758e-01,6.600000262260437012e-01
6.891053318977355957e-01,6.200000047683715820e-01
6.703191995620727539e-01,6.800000071525573730e-01
7.107501029968261719e-01,5.600000023841857910e-01
7.088416814804077148e-01,5.799999833106994629e-01
6.793225407600402832e-01,6.399999856948852539e-01
6.837182641029357910e-01,5.799999833106994629e-01
6.919022798538208008e-01,6.200000047683715820e-01
6.767464280128479004e-01,6.600000262260437012e-01
7.018494606018066406e-01,6.200000047683715820e-01
7.084286808967590332e-01,4.600000083446502686e-01
6.895470023155212402e-01,5.600000023841857910e-01
6.590172648429870605e-01,6.999999880790710449e-01
6.932262182235717773e-01,6.200000047683715820e-01
7.123389840126037598e-01,5.600000023841857910e-01
7.127789855003356934e-01,5.600000023841857910e-01
6.592813134193420410e-01,6.800000071525573730e-01
6.817300915718078613e-01,6.600000262260437012e-01
6.755403280258178711e-01,6.399999856948852539e-01
7.077216506004333496e-01,5.799999833106994629e-01
7.036886215209960938e-01,5.600000023841857910e-01
6.851178407669067383e-01,5.799999833106994629e-01
6.768256425857543945e-01,6.399999856948852539e-01
6.838746666908264160e-01,6.399999856948852539e-01
6.813589930534362793e-01,6.399999856948852539e-01
6.982188224792480469e-01,6.200000047683715820e-01
7.095334529876708984e-01,4.799999892711639404e-01
6.861038208007812500e-01,5.600000023841857910e-01
6.515007615089416504e-01,7.200000286102294922e-01
7.020565867424011230e-01,6.000000238418579102e-01
6.986445188522338867e-01,6.200000047683715820e-01
7.197959423065185547e-01,5.600000023841857910e-01
6.552304625511169434e-01,6.600000262260437012e-01
6.755545139312744141e-01,6.200000047683715820e-01
6.797698736190795898e-01,6.200000047683715820e-01
7.013941407203674316e-01,6.000000238418579102e-01
7.161142826080322266e-01,5.600000023841857910e-01
6.713552474975585938e-01,5.799999833106994629e-01
6.754255294799804688e-01,6.200000047683715820e-01
6.740878820419311523e-01,6.399999856948852539e-01
6.864167451858520508e-01,6.200000047683715820e-01
7.032380104064941406e-01,5.799999833106994629e-01
7.042322754859924316e-01,5.000000000000000000e-01
6.816263794898986816e-01,5.600000023841857910e-01
6.538580656051635742e-01,7.200000286102294922e-01
6.947535276412963867e-01,6.200000047683715820e-01
7.056779265403747559e-01,5.600000023841857910e-01
7.105934023857116699e-01,6.000000238418579102e-01
6.589980721473693848e-01,6.600000262260437012e-01
6.710109710693359375e-01,6.399999856948852539e-01
6.801577806472778320e-01,6.200000047683715820e-01
7.045717239379882812e-01,5.799999833106994629e-01
7.137892842292785645e-01,6.000000238418579102e-01
6.759760975837707520e-01,5.600000023841857910e-01
6.680080890655517578e-01,6.600000262260437012e-01
6.718102693557739258e-01,6.600000262260437012e-01
6.825710535049438477e-01,6.200000047683715820e-01
7.152912020683288574e-01,5.600000023841857910e-01
6.973416209220886230e-01,5.000000000000000000e-01
6.730257272720336914e-01,6.000000238418579102e-01
6.600700020790100098e-01,6.399999856948852539e-01
6.882865428924560547e-01,6.600000262260437012e-01
7.007376551628112793e-01,6.200000047683715820e-01
7.065361142158508301e-01,5.400000214576721191e-01
6.679600477218627930e-01,6.600000262260437012e-01
6.522272229194641113e-01,6.600000262260437012e-01
6.892799735069274902e-01,6.000000238418579102e-01
7.119747400283813477e-01,5.600000023841857910e-01
7.054985761642456055e-01,6.399999856948852539e-01
6.632129549980163574e-01,6.800000071525573730e-01
6.744252443313598633e-01,6.399999856948852539e-01
6.579977273941040039e-01,7.200000286102294922e-01
6.959884762763977051e-01,5.600000023841857910e-01
7.119843959808349609e-01,5.600000023841857910e-01
6.914675235748291016e-01,5.199999809265136719e-01
6.778473854064941406e-01,6.200000047683715820e-01
6.677814722061157227e-01,6.000000238418579102e-01
6.734262108802795410e-01,6.800000071525573730e-01
6.954870223999023438e-01,6.600000262260437012e-01
7.053704261779785156e-01,5.199999809265136719e-01
6.711981296539306641e-01,6.200000047683715820e-01
6.544958353042602539e-01,6.399999856948852539e-01
6.812301278114318848e-01,6.200000047683715820e-01
7.270900011062622070e-01,4.799999892711639404e-01
7.027173638343811035e-01,6.200000047683715820e-01
6.483905911445617676e-01,7.200000286102294922e-01
6.705289483070373535e-01,6.000000238418579102e-01
6.658377051353454590e-01,6.800000071525573730e-01
6.954399347305297852e-01,5.400000214576721191e-01
7.061100006103515625e-01,6.399999856948852539e-01
6.880920529365539551e-01,5.600000023841857910e-01
6.742122769355773926e-01,6.200000047683715820e-01
6.741287708282470703e-01,6.000000238418579102e-01
6.711153388023376465e-01,6.600000262260437012e-01
6.894148588180541992e-01,6.800000071525573730e-01
7.072629928588867188e-01,5.199999809265136719e-01
6.713038086891174316e-01,6.200000047683715820e-01
6.469198465347290039e-01,6.600000262260437012e-01
6.825104951858520508e-01,6.200000047683715820e-01
7.194550037384033203e-01,5.199999809265136719e-01
7.065771818161010742e-01,6.000000238418579102e-01
6.367704868316650391e-01,7.400000095367431641e-01
6.771779656410217285e-01,5.600000023841857910e-01
6.650090217590332031e-01,6.600000262260437012e-01
6.991012692451477051e-01,5.400000214576721191e-01
7.053975462913513184e-01,6.200000047683715820e-01
6.792876720428466797e-01,6.000000238418579102e-01
6.671259999275207520e-01,6.800000071525573730e-01
6.728284955024719238e-01,6.000000238418579102e-01
6.752124428749084473e-01,6.200000047683715820e-01
6.937257051467895508e-01,6.999999880790710449e-01
7.031497955322265625e-01,5.000000000000000000e-01
6.708711981773376465e-01,6.200000047683715820e-01
6.348372697830200195e-01,6.600000262260437012e-01
6.884020566940307617e-01,6.200000047683715820e-01
7.124146819114685059e-01,5.600000023841857910e-01
7.010868191719055176e-01,5.799999833106994629e-01
6.402852535247802734e-01,7.400000095367431641e-01
6.766912341117858887e-01,5.799999833106994629e-01
6.561656594276428223e-01,6.600000262260437012e-01
7.051261663436889648e-01,5.400000214576721191e-01
7.114357352256774902e-01,6.000000238418579102e-01
6.662387847900390625e-01,6.200000047683715820e-01
6.654738187789916992e-01,6.600000262260437012e-01
6.724895238876342773e-01,6.200000047683715820e-01
6.689333319664001465e-01,6.200000047683715820e-01
7.012749910354614258e-01,6.800000071525573730e-01
7.034687399864196777e-01,5.199999809265136719e-01
6.713097691535949707e-01,6.399999856948852539e-01
6.342986822128295898e-01,6.399999856948852539e-01
6.849238276481628418e-01,6.399999856948852539e-01
7.091675996780395508e-01,6.200000047683715820e-01
7.069020867347717285e-01,5.000000000000000000e-01
6.403405666351318359e-01,7.200000286102294922e-01
6.671783924102783203e-01,5.799999833106994629e-01
6.526063084602355957e-01,6.800000071525573730e-01
7.007781863212585449e-01,5.199999809265136719e-01
7.158566713333129883e-01,6.000000238418579102e-01
6.584014892578125000e-01,6.399999856948852539e-01
6.692190766334533691e-01,6.600000262260437012e-01
6.735611557960510254e-01,6.200000047683715820e-01
6.589356064796447754e-01,6.399999856948852539e-01
6.985608339309692383e-01,6.399999856948852539e-01
7.025376558303833008e-01,5.199999809265136719e-01
6.719812750816345215e-01,6.600000262260437012e-01
6.344246268272399902e-01,6.200000047683715820e-01
6.826689243316650391e-01,6.399999856948852539e-01
7.093037962913513184e-01,6.200000047683715820e-01
7.127894163131713867e-01,5.000000000000000000e-01
6.348710656166076660e-01,6.999999880790710449e-01
6.574390530586242676e-01,6.000000238418579102e-01
6.610074043273925781e-01,6.600000262260437012e-01
6.939457654953002930e-01,5.799999833106994629e-01
7.079192996025085449e-01,6.000000238418579102e-01
6.650156378746032715e-01,6.000000238418579102e-01
6.673341989517211914e-01,6.600000262260437012e-01
6.621167063713073730e-01,6.399999856948852539e-01
6.644472479820251465e-01,6.399999856948852539e-01
6.948922276496887207e-01,6.399999856948852539e-01
7.027676105499267578e-01,5.000000000000000000e-01
6.684810519218444824e-01,6.600000262260437012e-01
6.242178082466125488e-01,6.600000262260437012e-01
6.981495618820190430e-01,6.000000238418579102e-01
6.916426420211791992e-01,6.200000047683715820e-01
7.216057181358337402e-01,5.000000000000000000e-01
6.309700012207031250e-01,7.200000286102294922e-01
6.516048908233642578e-01,6.399999856948852539e-01
6.642506122589111328e-01,6.800000071525573730e-01
6.864058971405029297e-01,6.000000238418579102e-01
7.236624956130981445e-01,5.400000214576721191e-01
6.473037600517272949e-01,6.399999856948852539e-01
6.660754084587097168e-01,6.399999856948852539e-01
6.488155126571655273e-01,6.800000071525573730e-01
6.763235330581665039e-01,6.200000047683715820e-01
7.024937868118286133e-01,6.000000238418579102e-01
6.924188137054443359e-01,5.600000023841857910e-01
6.637421846389770508e-01,6.600000262260437012e-01
6.315808296203613281e-01,6.399999856948852539e-01
6.896559000015258789e-01,6.200000047683715820e-01
7.019900083541870117e-01,5.799999833106994629e-01
7.085309624671936035e-01,5.400000214576721191e-01
6.349005699157714844e-01,6.999999880790710449e-01
6.490936279296875000e-01,6.399999856948852539e-01
6.664211153984069824e-01,6.600000262260437012e-01
6.859844326972961426e-01,6.000000238418579102e-01
7.216228246688842773e-01,5.199999809265136719e-01
6.553115248680114746e-01,6.399999856948852539e-01
6.541802883148193359e-01,6.800000071525573730e-01
6.537424325942993164e-01,6.600000262260437012e-01
6.668121814727783203e-01,6.200000047683715820e-01
7.203415632247924805e-01,5.600000023841857910e-01
6.814596056938171387e-01,5.799999833106994629e-01
6.522735357284545898e-01,6.800000071525573730e-01
6.406826972961425781e-01,6.200000047683715820e-01
6.834151744842529297e-01,6.399999856948852539e-01
6.956259012222290039e-01,6.200000047683715820e-01
7.038586735725402832e-01,5.400000214576721191e-01
6.477327942848205566e-01,6.800000071525573730e-01
6.280234456062316895e-01,6.399999856948852539e-01
6.744068264961242676e-01,6.600000262260437012e-01
7.028878927230834961e-01,6.000000238418579102e-01
7.034985423088073730e-01,5.199999809265136719e-01
6.441637277603149414e-01,6.800000071525573730e-01
6.631622910499572754e-01,6.000000238418579102e-01
6.363635063171386719e-01,6.800000071525573730e-01
6.795774698257446289e-01,6.000000238418579102e-01
7.194556593894958496e-01,5.600000023841857910e-01
6.736231446266174316e-01,6.000000238418579102e-01
6.615469455718994141e-01,6.399999856948852539e-01
6.490508317947387695e-01,6.000000238418579102e-01
6.638697981834411621e-01,6.800000071525573730e-01
6.899793148040771484e-01,6.399999856948852539e-01
7.004199624061584473e-01,5.199999809265136719e-01
6.511234641075134277e-01,6.600000262260437012e-01
6.331549882888793945e-01,6.200000047683715820e-01
6.666495800018310547e-01,6.600000262260437012e-01
7.222078442573547363e-01,5.400000214576721191e-01
7.025916576385498047e-01,5.400000214576721191e-01
6.245923042297363281e-01,7.400000095367431641e-01
6.572595834732055664e-01,6.200000047683715820e-01
6.479099988937377930e-01,6.600000262260437012e-01
6.709148287773132324e-01,6.000000238418579102e-01
7.172096967697143555e-01,5.600000023841857910e-01
6.664518117904663086e-01,6.200000047683715820e-01
6.645773053169250488e-01,6.800000071525573730e-01
6.580444574356079102e-01,5.799999833106994629e-01
6.588248610496520996e-01,6.600000262260437012e-01
6.826798915863037109e-01,6.600000262260437012e-01
7.013781666755676270e-01,5.400000214576721191e-01
6.474523544311523438e-01,6.600000262260437012e-01
