6.303204894065856934e-01
6.282057166099548340e-01
5.998798608779907227e-01
6.690537929534912109e-01
4.942233860492706299e-01
3.857700526714324951e-01
6.524816155433654785e-01
6.011485457420349121e-01
3.943341672420501709e-01
3.770841360092163086e-01
4.113992452621459961e-01
6.493869423866271973e-01
6.008154153823852539e-01
5.872363448143005371e-01
3.973675966262817383e-01
4.400043487548828125e-01
5.786221623420715332e-01
3.760104179382324219e-01
4.390145540237426758e-01
5.428751111030578613e-01
4.036796689033508301e-01
4.020121693611145020e-01
6.567424535751342773e-01
3.825103938579559326e-01
3.785120248794555664e-01
4.306373000144958496e-01
6.495948433876037598e-01
6.235600113868713379e-01
3.904542624950408936e-01
6.578454375267028809e-01
6.039319038391113281e-01
6.192209720611572266e-01
5.870440602302551270e-01
3.625329434871673584e-01
4.198945164680480957e-01
6.681691408157348633e-01
6.266393661499023438e-01
4.228105843067169189e-01
6.360101699829101562e-01
5.054342746734619141e-01
6.403059959411621094e-01
6.435238718986511230e-01
6.201372742652893066e-01
6.226531863212585449e-01
6.506487727165222168e-01
6.599149107933044434e-01
6.432485580444335938e-01
6.505675911903381348e-01
6.487181186676025391e-01
6.120877861976623535e-01
6.013687252998352051e-01
6.464439034461975098e-01
4.309116303920745850e-01
6.513298749923706055e-01
6.514137387275695801e-01
6.583265662193298340e-01
6.164618134498596191e-01
5.827718377113342285e-01
6.217084527015686035e-01
5.596560239791870117e-01
6.083722114562988281e-01
6.573952436447143555e-01
4.460259079933166504e-01
6.371397376060485840e-01
5.875439643859863281e-01
6.213200688362121582e-01
6.321639418601989746e-01
6.361195445060729980e-01
6.306346654891967773e-01
6.351589560508728027e-01
6.388832330703735352e-01
3.729698657989501953e-01
6.502081155776977539e-01
6.280962228775024414e-01
6.590709686279296875e-01
5.573785305023193359e-01
6.516696214675903320e-01
6.321213245391845703e-01
5.927428603172302246e-01
6.316792964935302734e-01
4.547785520553588867e-01
6.164993643760681152e-01
6.328824162483215332e-01
6.466425657272338867e-01
6.435950994491577148e-01
6.238179206848144531e-01
6.193531155586242676e-01
6.600714325904846191e-01
